Ticker,Quarter,매출액,영업이익,순이익,자산총액,부채총액,자본총액,영업활동,투자활동,재무활동
NWSA,23.09/30,"2,499",155,30,"16,475","7,739","7,892",-55,-159,-65
NWSA,23.06/30,"2,433",78,-8,"16,921","7,976","8,064",422,-134,-119
NWSA,23.03/31,"2,447",112,50,"16,921","7,976","8,064",509,-103,-70
NWSA,22.12/31,"2,521",216,67,"16,891","7,835","8,115",192,-207,-163
NWSA,22.09/30,"2,478",150,40,"16,387","7,659","7,872",-31,-130,-149
NWSA,22.06/30,"2,674",105,110,"17,221","8,078","8,222",324,-522,230
NWSA,22.03/31,"2,492",149,82,"17,221","8,078","8,222",600,"-1,305",372
NWSA,21.12/31,"2,717",395,235,"16,520","7,173","8,383",362,-154,-113
NWSA,21.09/30,"2,502",223,196,"16,418","7,270","8,210",68,-95,-85
NWSA,21.06/30,"2,492",-41,-14,"16,771","7,625","8,211",177,-946,"1,028"
NWSA,21.03/31,"2,335",95,79,"16,771","7,625","8,211",577,-70,-110
NWSA,20.12/31,"2,414",307,231,"15,094","6,020","8,131",328,-180,-169
NWSA,20.09/30,"2,117",64,34,"14,400","5,946","7,639",155,-96,-50
NWSA,20.06/30,"1,923",-344,-397,"14,261","5,872","7,582",318,-100,-131
NWSA,20.03/31,"2,266","-1,043",-730,"14,261","5,872","7,582",270,-93,-13
NWSA,19.12/31,"2,479",164,85,"16,282","6,155","8,958",165,-116,-233
NWSA,19.09/30,"2,340",-238,-227,"16,233","6,404","8,714",27,-118,-95
NWSA,19.06/30,"2,466",-13,-51,"15,711","5,400","9,144",267,-154,-109
NWSA,19.03/31,"2,457",45,10,"16,058","5,600","9,289",303,-114,-168
NWSA,18.12/31,"2,627",188,95,"16,227","5,793","9,264",245,-288,-209
NWSA,18.09/30,"2,524",177,101,"16,288","5,858","9,261",113,-121,-124
KIM,24.09/30,508,171,136,309,"9,386","10,523",296,-81,448
KIM,24.06/30,500,161,120,252,"8,708","10,579",294,-212,-91
KIM,24.03/31,504,131,-11,240,"8,628","10,620",176,201,"-1,025"
KIM,23.12/31,452,169,140,216,"8,548","9,525",190,-61,230
KIM,23.09/30,446,141,118,262,"8,136","9,590",281,-239,-154
KIM,23.06/30,443,157,107,208,"8,079","9,623",255,119,-167
KIM,23.03/31,443,172,290,203,"8,082","9,653",345,44,-209
KIM,22.12/31,440,145,-50,208,"8,086","9,516",155,156,-285
KIM,22.09/30,433,144,58,0,"8,062","9,703",263,-64,-372
KIM,22.06/30,427,133,-120,0,"8,213","9,781",248,-120,-202
KIM,22.03/31,427,143,237,0,"8,315","10,011",195,-36,-123
KIM,21.12/31,425,126,82,220,"8,336","9,899",202,-118,-232
KIM,21.09/30,369,76,508,0,"8,419","9,914",124,-312,442
KIM,21.06/30,289,118,117,0,"5,771","5,707",145,38,-207
KIM,21.03/31,282,104,138,0,"5,953","5,663",148,-84,-104
KIM,20.12/31,269,80,201,146,"5,928","5,608",124,-77,-79
KIM,20.09/30,260,73,-38,0,"5,969","5,475",228,-53,-52
KIM,20.06/30,239,64,748,0,"5,924","5,557",82,163,-495
KIM,20.03/31,290,115,90,0,"6,415","4,810",155,-67,239
KIM,19.12/31,296,137,109,170,"6,051","4,865",101,41,-159
KIM,19.09/30,283,99,84,0,"6,087","4,902",169,-61,-81
KIM,19.06/30,285,107,101,0,"5,650","5,294",158,-85,-103
KIM,19.03/31,295,134,116,0,"5,650","5,320",155,-16,-140
KIM,18.12/31,284,111,88,175,"5,564","5,334",122,23,-147
KIM,18.09/30,283,130,100,0,"5,633","5,378",164,3,-326
USFD,24.09/28,"9,728",279,148,"13,475","8,869","4,606",270,-79,-515
USFD,24.06/29,"9,709",353,198,"13,703","8,692","5,011",482,-282,-62
USFD,24.03/30,"8,949",165,82,"13,390","8,565","4,825",139,-86,-55
USFD,23.12/30,"8,936",278,147,"13,187","8,438","4,749",205,-194,-88
USFD,23.09/30,"9,106",230,95,"13,272","8,580","4,692",282,-195,-120
USFD,23.07/01,"9,013",322,182,"13,029","8,425","4,604",374,-46,-241
USFD,23.04/01,"8,542",187,82,"13,038","8,486","4,179",279,-60,-138
USFD,22.12/31,"8,515",196,93,"12,773","8,278","3,961",152,-58,-249
USFD,22.10/01,"8,917",214,109,"13,242","8,781","3,927",354,-57,-128
USFD,22.07/02,"8,827",150,70,"13,033","8,695","3,804",101,-70,-24
USFD,22.04/02,"7,798",34,-7,"12,960","8,704","3,722",158,-70,-46
USFD,22.01/01,"7,639",137,69,"12,521","8,252","3,735",-101,-96,-426
USFD,21.10/02,"7,890",135,64,"13,117","8,935","3,648",270,-65,-132
USFD,21.07/03,"7,663",124,55,"13,064","8,957","3,573",74,-55,-232
USFD,21.04/03,"6,295",28,-24,"13,000","8,966","3,500",176,-46,-47
USFD,21.01/02,"6,138",30,-10,"12,423","8,374","3,530",-120,-23,-48
USFD,20.09/26,"5,848",78,8,"12,796","8,785","3,515",-237,9,-429
USFD,20.06/27,"4,560",-59,-92,"13,529","9,538","3,500",832,"-1,022",781
USFD,20.03/28,"6,339",-126,-132,"11,984","8,402","3,582",-62,-74,"1,123"
USFD,19.12/28,"6,934",186,92,"11,288","7,579","3,709",201,-10,-191
USFD,19.09/28,"6,531",188,106,"11,526","7,969","3,557",165,"-1,875","1,711"
USFD,19.06/29,"6,443",194,116,"9,339","5,904","3,435",240,-41,-194
USFD,19.03/30,"6,031",131,71,"9,391","6,081","3,310",154,-61,-106
USFD,18.12/29,"6,041",170,100,"9,186","5,957","3,229",165,-67,-81
USFD,18.09/29,"6,153",179,114,"9,274","6,127","3,147",133,-49,-96
ALGN,24.09/30,978,162,116,"6,366","2,422","3,944",264,-9,11
ALGN,24.06/30,"1,028",147,97,"6,158","2,400","3,758",160,-112,-152
ALGN,24.03/31,997,154,105,"6,156","2,396","3,760",29,-80,-12
ALGN,23.12/31,957,172,124,"6,084","2,453","3,630",47,-13,-350
ALGN,23.09/30,960,166,121,"6,319","2,517","3,802",287,-4,12
ALGN,23.06/30,"1,002",172,112,"6,145","2,506","3,638",252,-125,-0.93
ALGN,23.03/31,943,134,88,"5,901","2,421","3,480",200,-53,-259
ALGN,22.12/31,902,113,42,"5,948","2,347","3,601",145,-56,-200
ALGN,22.09/30,890,144,73,"5,913","2,218","3,695",266,-85,11
ALGN,22.06/30,970,188,113,"5,810","2,211","3,599",127,18,-201
ALGN,22.03/31,973,198,134,"5,943","2,277","3,667",30,-90,-112
ALGN,21.12/31,"1,031",221,191,"5,942","2,319","3,623",273,-308,-102
ALGN,21.09/30,"1,016",261,181,"5,650","2,133","3,517",355,-132,-65
ALGN,21.06/30,"1,011",269,200,"5,396","2,011","3,384",318,-128,-238
ALGN,21.03/31,895,225,200,"5,070","1,676","3,394",227,5,-53
ALGN,20.12/31,835,213,159,"4,830","1,596","3,234",381,-45,-2
ALGN,20.09/30,734,177,139,"4,415","1,382","3,033",211,-15,8
ALGN,20.06/30,352,-73,-41,"4,026","1,181","2,845",60,-449,-2
ALGN,20.03/31,551,70,"1,518","3,965","1,112","2,853",10,276,-35
ALGN,19.12/31,650,151,121,"2,501","1,155","1,346",218,-60,-102
ALGN,19.09/30,607,127,103,"2,350","1,045","1,306",235,31,-195
ALGN,19.06/30,601,176,147,"2,346",972,"1,374",177,-247,-96
ALGN,19.03/31,549,88,72,"2,234",979,"1,256",117,-74,-93
ALGN,18.12/31,534,120,97,"2,052",800,"1,253",241,31,-54
ALGN,18.09/30,505,125,101,"1,928",735,"1,193",96,-78,-144
SUI,24.09/30,940,209,289,122,"9,246","7,456",189,154,-367
SUI,24.06/30,864,149,52,120,"9,782","6,884",311,-193,-147
SUI,24.03/31,671,41,-27,120,"9,830","7,024",243,-127,-25
SUI,23.12/31,727,-298,-436,118,"9,507","7,083",118,-102,-36
SUI,23.09/30,983,228,120,118,"9,465","7,836",223,-236,7
SUI,23.06/30,863,-141,-208,118,"9,475","7,789",255,-260,-2
SUI,23.03/31,651,60,-45,118,"9,295","7,770",195,-322,112
SUI,22.12/31,674,76,5,111,"8,993","7,889",45,-322,253
SUI,22.09/30,933,236,163,111,"8,355","7,839",158,-265,39
SUI,22.06/30,814,163,74,109,"8,566","7,447",306,"-1,992","1,774"
SUI,22.03/31,549,72,0.70,105,"6,981","6,650",226,-484,283
SUI,21.12/31,542,65,13,98,"6,475","6,624",98,-975,870
SUI,21.09/30,684,187,232,98,"5,488","6,698",185,-498,279
SUI,21.06/30,604,141,111,98,"5,100","6,555",250,-580,329
SUI,21.03/31,442,63,25,95,"5,102","5,992",221,-286,93
SUI,20.12/31,384,28,8,87,"5,315","5,525",79,"-1,821","1,719"
SUI,20.09/30,401,111,81,80,"3,792","4,359",162,-298,-139
SUI,20.06/30,303,62,59,80,"3,845","4,348",184,-199,10
SUI,20.03/31,310,73,-16,76,"4,346","3,725",119,-169,411
SUI,19.12/31,302,46,29,72,"3,848","3,820",78,-211,126
SUI,19.09/30,362,103,57,70,"3,721","3,500",138,-229,86
SUI,19.06/30,312,75,41,70,"3,542","3,507",157,-178,33
SUI,19.03/31,287,70,35,67,"3,846","3,079",103,-392,261
SUI,18.12/31,274,50,9,63,"3,479","3,107",62,-189,60
SUI,18.09/30,323,86,46,63,"3,367","3,159",103,-138,127
XPO,24.09/30,"2,053",176,95,"7,923","6,282","1,641",264,-115,-24
XPO,24.06/30,"2,079",197,150,"7,729","6,230","1,499",210,-184,-6
XPO,24.03/31,"2,018",139,67,"7,603","6,271","1,332",145,-299,-29
XPO,23.12/31,"1,940",119,58,"7,492","6,226","1,266",250,"-1,028",833
XPO,23.09/30,"1,980",154,84,"6,428","5,231","1,197",233,-130,-36
XPO,23.06/30,"1,917",107,33,"6,352","5,233","1,119",131,-126,-26
XPO,23.03/31,"1,907",58,14,"6,348","5,293","1,055",68,-215,-10
XPO,22.12/31,"1,831",4,-94,"6,269","5,257","1,012",173,-108,-156
XPO,22.09/30,"1,946",139,131,"8,503","6,717","1,786",263,-111,-33
XPO,22.06/30,"2,047",171,141,"8,640","6,933","1,707",195,-107,-649
XPO,22.03/31,"1,894",63,488,"9,320","7,722","1,598",201,571,-24
XPO,21.12/31,"-2,243",-130,122,"8,717","7,579","1,138",95,-39,-52
XPO,21.09/30,"3,270",112,-57,"8,533","7,517","1,016",87,-93,-534
XPO,21.06/30,"3,186",191,156,"15,564","12,597","2,927",366,-50,-147
XPO,21.03/31,"2,989",139,115,"15,369","12,455","2,776",173,-95,"-1,501"
XPO,20.12/31,"2,938",153,125,"16,177","13,328","2,709",195,-134,-47
XPO,20.09/30,"2,675",138,93,"15,745","12,960","2,649",296,-51,-518
XPO,20.06/30,"3,502",-141,-131,"15,641","13,007","2,484",214,-93,"1,033"
XPO,20.03/31,"3,864",81,23,"14,562","11,834","2,578",180,-79,668
XPO,19.12/31,"-1,831",-58,107,"14,128","11,232","2,743",349,-126,-280
XPO,19.09/30,"4,154",229,130,"13,916","10,951","2,572",278,-21,-326
XPO,19.06/30,"4,238",258,135,"14,314","11,402","2,505",260,-14,-124
XPO,19.03/31,"4,120",132,47,"14,196","11,363","2,438",-96,0,-29
XPO,18.12/31,"4,389",126,91,"12,270","8,300","3,575",566,-66,-419
XPO,18.09/30,"4,335",209,109,"12,676","8,086","4,182",288,-138,-82
DLTR,24.11/02,"7,568",333,233,"23,333","15,697","7,636",786,-409,-248
DLTR,24.08/03,"7,379",203,132,"22,617","15,237","7,380",307,-477,123
DLTR,24.05/04,"7,633",421,300,"22,110","14,798","7,312",696,-473,-288
DLTR,24.02/03,"8,640","-1,891","-1,710","22,024","14,710","7,313","1,255",-785,-228
DLTR,23.10/28,"7,315",302,212,"24,031","15,033","8,998",506,-541,-30
DLTR,23.07/29,"7,325",288,200,"23,428","14,397","9,031",172,-428,-105
DLTR,23.04/29,"7,324",420,299,"23,109","14,209","8,900",752,-353,-168
DLTR,23.01/28,"7,721",618,452,"23,022","14,271","8,752",881,-328,-349
DLTR,22.10/29,"6,940",381,267,"22,910","14,634","8,275",214,-393,-55
DLTR,22.07/30,"6,769",505,360,"22,676","14,280","8,397",-18,-277,-234
DLTR,22.04/30,"6,903",732,536,"22,372","14,131","8,242",539,-256,-49
DLTR,22.01/29,"7,081",579,454,"21,722","14,003","7,719",413,-274,145
DLTR,21.10/30,"6,418",311,217,"21,390","14,146","7,244",283,-295,-0.80
DLTR,21.07/31,"6,343",402,282,"20,445","13,434","7,012",180,-229,-704
DLTR,21.05/01,"6,480",520,375,"21,051","13,639","7,411",556,-223,-277
DLTR,21.01/30,"6,768",682,503,"20,696","13,411","7,285",983,-182,-503
DLTR,20.10/31,"6,177",466,330,"20,652","13,691","6,961",297,-236,-692
DLTR,20.08/01,"6,278",375,262,"20,671","13,857","6,814",478,-235,-248
DLTR,20.05/02,"6,287",366,248,"20,472","13,951","6,521",959,-236,494
DLTR,20.02/01,"6,315",249,123,"19,575","13,320","6,255",855,-252,-498
DLTR,19.11/02,"5,746",358,256,"19,742","13,621","6,121",171,-280,-58
DLTR,19.08/03,"5,741",269,180,"19,494","13,628","5,866",230,-296,-37
DLTR,19.05/04,"5,809",386,268,"19,354","13,598","5,756",614,-192,-118
DLTR,19.02/02,"6,205","-2,147","-2,307","13,501","7,858","5,643",715,-197,-779
DLTR,18.11/03,"5,539",388,282,"16,649","8,706","7,943",282,-225,3
JEF,24.08/31,"1,684",253,188,"8,320","53,159","10,046",-649,427,131
JEF,24.05/31,"1,656",228,159,"8,178","53,048","9,875",33,35,"3,182"
JEF,24.02/29,"1,738",220,164,"8,150","51,065","9,780","-1,303",-145,318
JEF,23.11/30,"1,197",87,72,"7,698","48,103","9,710",-44,244,42
JEF,23.08/31,"1,182",91,58,"7,172","46,279","9,699",-488,-139,"1,242"
JEF,23.05/31,"1,038",18,12,"7,554","43,974","9,696",417,-81,57
JEF,23.02/28,"1,283",158,136,"7,208","42,220","9,755","-1,819",-36,-282
JEF,22.11/30,"1,438",195,142,"6,208","40,631","10,233",396,8,-213
JEF,22.08/31,"1,510",302,198,"12,257","44,731","10,293","1,400",165,-574
JEF,22.05/31,"1,338",167,116,"10,576","46,702","10,300","1,223",-127,-973
JEF,22.02/28,"1,693",392,330,"10,431","49,349","10,490","-1,215",-106,"-1,083"
JEF,21.11/30,"1,637",304,327,"8,414","45,377","10,554","1,496",-153,418
JEF,21.08/31,"1,939",600,409,"11,497","47,473","10,382","1,068",-128,-200
JEF,21.05/31,"1,951",518,354,"12,394","47,724","10,073",514,-96,-294
JEF,21.02/28,"2,487",832,584,"10,623","46,935","9,746","-1,496",-32,"1,070"
JEF,20.11/30,"1,700",288,309,"10,388","43,530","9,404",748,23,-502
JEF,20.08/31,"1,616",429,306,"8,793","42,180","9,411","1,147",-25,748
JEF,20.05/31,"1,148",103,46,"8,525","40,775","9,327","1,079",-114,-653
JEF,20.02/29,"1,386",247,114,"9,447","42,242","9,349",-918,-49,-316
JEF,19.11/30,"1,106",169,197,"8,179","39,707","9,580",423,604,754
JEF,19.08/31,857,-35,50,"7,351","39,063","10,020",189,-100,668
JEF,19.05/31,"1,102",184,672,"7,029","38,503","9,854",-656,128,206
JEF,19.02/28,828,45,46,"7,294","38,858","9,933",-784,"1,075",-38
JEF,18.11/30,0,0,0,"7,407","36,907","10,061",0,0,0
JEF,18.09/30,"1,151",283,194,"6,680","38,156","10,621",724,-127,-236
FIX,24.09/30,"1,812",203,146,"4,413","2,825","1,588",302,-22,-64
FIX,24.06/30,"1,810",185,134,"4,214","2,732","1,482",190,-61,-30
FIX,24.03/31,"1,537",135,96,"3,903","2,530","1,373",147,-222,-29
FIX,23.12/31,"1,358",120,92,"3,306","2,028","1,278",173,-74,-32
FIX,23.09/30,"1,378",135,105,"3,141","1,933","1,207",214,-25,-111
FIX,23.06/30,"1,296",92,69,"2,915","1,804","1,111",125,-25,-89
FIX,23.03/31,"1,175",71,57,"2,839","1,786","1,053",127,-69,-67
FIX,22.12/31,"1,117",80,55,"2,597","1,598","1,000",132,-14,-132
FIX,22.09/30,"1,120",81,62,"2,549","1,598",951,61,-23,-36
FIX,22.06/30,"1,018",57,42,"2,440","1,543",897,45,-50,-41
FIX,22.03/31,885,36,87,"2,308","1,430",878,64,-9,2
FIX,21.12/31,856,49,38,"2,209","1,403",806,27,-127,91
FIX,21.09/30,834,64,46,"1,951","1,180",772,43,-99,70
FIX,21.06/30,714,39,33,"1,755","1,003",752,25,-6,-18
FIX,21.03/31,670,36,26,"1,716",992,723,85,-15,-72
FIX,20.12/31,699,48,43,"1,757","1,061",696,70,-77,-8
FIX,20.09/30,714,57,50,"1,678","1,010",668,53,-15,-20
FIX,20.06/30,743,61,39,"1,675","1,047",628,142,-100,-122
FIX,20.03/31,700,25,18,"1,618","1,025",593,22,-16,76
FIX,19.12/31,720,47,34,"1,505",920,585,42,-8,-23
FIX,19.09/30,707,53,36,"1,467",910,558,73,-5,-65
FIX,19.06/30,650,36,24,"1,445",913,532,26,-202,184
FIX,19.03/31,538,28,20,"1,080",565,515,0.99,-10,-8
FIX,18.12/31,588,38,25,"1,063",565,498,79,-9,-43
FIX,18.09/30,595,53,39,"1,060",567,493,30,-59,20
EXPD,24.09/30,"3,000",302,230,"5,171","2,812","2,357",90,-13,-76
EXPD,24.06/30,"2,439",224,175,"4,788","2,610","2,176",127,-8,-207
EXPD,24.03/31,"2,207",215,169,"4,488","2,291","2,195",257,-10,-375
EXPD,23.12/31,"2,278",199,159,"4,524","2,132","2,390",158,-11,-289
EXPD,23.09/30,"2,190",216,171,"4,578","2,087","2,490",190,-8,-229
EXPD,23.06/30,"2,240",248,197,"4,564","2,006","2,556",158,-11,-792
EXPD,23.03/31,"2,593",276,226,"5,333","2,182","3,147",546,-10,-227
EXPD,22.12/31,"3,442",330,219,"5,590","2,477","3,110",487,-19,-637
EXPD,22.09/30,"4,362",527,414,"6,608","3,116","3,482",670,-17,-429
EXPD,22.06/30,"4,603",506,378,"7,361","3,826","3,525",559,-38,-636
EXPD,22.03/31,"4,664",462,346,"7,956","4,107","3,843",414,-14,18
EXPD,21.12/31,"5,396",624,453,"7,610","4,112","3,494",305,-12,-380
EXPD,21.09/30,"4,319",490,359,"7,076","3,656","3,417",177,-10,-14
EXPD,21.06/30,"3,609",411,316,"5,953","2,870","3,079",30,-6,-152
EXPD,21.03/31,"3,199",386,287,"5,455","2,576","2,875",356,-8,-68
EXPD,20.12/31,"2,981",282,199,"4,928","2,264","2,660",142,-10,-94
EXPD,20.09/30,"2,349",252,191,"4,359","1,854","2,502",162,-8,121
EXPD,20.06/30,"2,411",248,184,"3,810","1,649","2,159",187,-22,-98
EXPD,20.03/31,"1,902",159,122,"3,510","1,473","2,035",165,-6,-261
EXPD,19.12/31,"1,812",180,137,"3,692","1,495","2,195",165,-10,-149
EXPD,19.09/30,"2,075",207,160,"3,706","1,497","2,207",161,-15,-1.29
EXPD,19.06/30,"2,036",192,153,"3,647","1,595","2,051",156,-12,-250
EXPD,19.03/31,"2,020",188,140,"3,643","1,517","2,124",289,-9,-17
EXPD,18.12/31,"2,236",217,179,"3,315","1,327","1,987",102,-10,-158
EXPD,18.09/30,"2,091",203,163,"3,335","1,377","1,956",87,-11,-101
FNF,24.09/30,"3,603",369,266,"4,375","85,770","8,082","2,366","-1,995",-291
FNF,24.06/30,"3,158",505,306,"3,360","80,843","7,260","1,363","-1,925","1,935"
FNF,24.03/31,"3,299",380,248,"3,138","76,659","7,125","1,591","-1,096",255
FNF,23.12/31,"3,432",-123,-69,"3,009","73,154","6,908","2,263","-3,330",625
FNF,23.09/30,"2,778",647,426,"2,438","67,418","6,158","1,076","-1,529",526
FNF,23.06/30,"3,068",375,219,"2,725","66,344","6,229","1,721","-1,946",540
FNF,23.03/31,"2,474",-32,-59,"2,343","63,006","6,192","1,418","-2,285","1,402"
FNF,22.12/31,"2,557",-34,-5,"2,326","58,574","6,116","1,378","-2,634","1,068"
FNF,22.09/30,"3,206",531,362,"2,438","56,365","5,712","1,482","-1,999",565
FNF,22.06/30,"2,635",762,537,"2,605","54,484","6,703",828,"-2,477","1,282"
FNF,22.03/31,"3,167",586,400,"2,769","52,739","8,077",667,"-3,414","1,180"
FNF,21.12/31,"4,809","1,193",908,"2,696","51,233","9,414","1,490","-2,586",308
FNF,21.09/30,"3,892",953,732,"2,969","49,132","9,332","1,084","-1,745","2,338"
FNF,21.06/30,"3,854",741,552,"2,559","45,632","8,846",851,"-2,058","1,652"
FNF,21.03/31,"3,100",785,605,"2,469","43,263","8,186",665,"-1,060",702
FNF,20.12/31,"3,770",958,801,"2,402","42,063","8,351",613,"-1,291",526
FNF,20.09/30,"2,976",568,378,"2,170","42,703","7,141",412,-687,793
FNF,20.06/30,"2,420",422,309,"2,135","41,308","6,358",448,86,929
FNF,20.03/31,"1,612",-74,-61,864,"4,744","5,132",105,-439,-152
FNF,19.12/31,"2,362",450,340,"1,094","4,968","5,382",421,-359,-216
FNF,19.09/30,"2,241",325,250,"1,011","4,954","5,139",328,-281,-122
FNF,19.06/30,"2,144",365,266,925,"4,893","4,962",376,26,80
FNF,19.03/31,"1,722",276,206,799,"4,538","4,770",-4,94,-224
FNF,18.12/31,"1,693",73,44,956,"4,329","4,630",272,-312,-125
FNF,18.09/30,"2,085",296,236,893,"4,339","4,689",321,-96,-123
H,24.09/30,"1,629",104,471,"11,865","8,165","3,697",-21,"1,289","-1,421"
H,24.06/30,"1,703",150,359,"12,757","8,904","3,850",177,-348,681
H,24.03/31,"1,714",41,522,"11,719","8,059","3,657",242,42,-444
H,23.12/31,"1,660",14,26,"12,833","9,266","3,564",374,-61,-112
H,23.09/30,"1,622",106,68,"12,317","8,728","3,586",55,-66,-203
H,23.06/30,"1,705",103,68,"12,589","8,904","3,682",146,-89,-130
H,23.03/31,"1,680",76,58,"12,618","8,922","3,693",225,-149,-133
H,22.12/31,"1,588",61,294,"12,312","8,610","3,699",271,-14,-801
H,22.09/30,"1,541",145,28,"12,402","8,956","3,443",20,229,-163
H,22.06/30,"1,483",170,206,"12,650","9,038","3,609",203,311,-128
H,22.03/31,"1,279",22,-73,"12,689","9,165","3,521",180,-110,-14
H,21.12/31,"1,076",-33,-29,"12,603","9,037","3,563",106,"-2,510",988
H,21.09/30,851,7,120,"9,477","5,888","3,586",267,691,316
H,21.06/30,663,-70,-9,"8,962","6,053","2,906",33,78,-2
H,21.03/31,438,-155,-304,"8,769","5,881","2,885",-91,-31,-14
H,20.12/31,424,-211,-203,"9,129","5,915","3,211",-148,-418,-2
H,20.09/30,399,-168,-161,"9,225","5,872","3,350",-133,-274,741
H,20.06/30,250,-258,-236,"8,580","5,087","3,490",-230,-57,533
H,20.03/31,993,5,-103,"8,298","4,590","3,705",-100,13,253
H,19.12/31,"1,275",50,321,"8,417","4,450","3,962",122,287,-161
H,19.09/30,"1,215",40,296,"8,129","4,368","3,756",95,393,-237
H,19.06/30,"1,289",81,86,"8,082","4,435","3,642",166,-56,-138
H,19.03/31,"1,241",26,63,"8,035","4,407","3,622",13,-39,-5
H,18.12/31,"1,138",84,44,"7,643","3,966","3,670",209,-338,-307
H,18.09/30,"1,074",62,237,"7,724","3,789","3,929",102,-62,104
MRNA,24.09/30,"1,862",-70,13,"15,803","3,876","11,927","-1,566",721,11
MRNA,24.06/30,241,"-1,363","-1,279","15,680","3,968","11,712","-1,274","1,649",34
MRNA,24.03/31,167,"-1,266","-1,175","16,729","3,912","12,817",-989,118,14
MRNA,23.12/31,"2,811",6,217,"18,426","4,572","13,854",622,-538,-109
MRNA,23.09/30,"1,831","-2,012","-3,630","19,450","5,995","13,455","-1,600",789,-58
MRNA,23.06/30,344,"-1,867","-1,380","21,884","4,935","16,949",-915,"1,944",-668
MRNA,23.03/31,"1,862",-366,79,"24,125","5,262","18,863","-1,225","2,011",-542
MRNA,22.12/31,"5,084","1,580","1,465","25,858","6,735","19,123","1,662","-1,048",-438
MRNA,22.09/30,"3,364","1,166","1,043","26,056","8,064","17,992",252,945,"-1,041"
MRNA,22.06/30,"4,749","2,447","2,197","26,043","8,058","17,985",304,"-1,152","-1,327"
MRNA,22.03/31,"6,066","4,227","3,657","27,609","10,534","17,075","2,763","-3,921",-642
MRNA,21.12/31,"7,211","5,410","4,868","24,669","10,524","14,145","3,310","-1,138",-873
MRNA,21.09/30,"4,969","3,558","3,333","20,923","10,799","10,124","3,276","-3,327",-2
MRNA,21.06/30,"4,354","3,062","2,780","16,153","9,449","6,704","4,063","-3,878",-24
MRNA,21.03/31,"1,937","1,266","1,221","12,694","8,856","3,838","2,971",-180,26
MRNA,20.12/31,571,-275,-273,"7,337","4,776","2,561","1,264",-190,44
MRNA,20.09/30,157,-235,-233,"4,651","1,891","2,760",893,"-1,179",30
MRNA,20.06/30,67,-122,-117,"3,486",539,"2,947",-24,13,"1,381"
MRNA,20.03/31,8,-131,-124,"2,068",427,"1,641",-106,-316,578
MRNA,19.12/31,14,-130,-123,"1,589",415,"1,175",-99,130,32
MRNA,19.09/30,17,-131,-123,"1,591",339,"1,252",-107,113,16
MRNA,19.06/30,13,-144,-135,"1,685",347,"1,339",-109,-247,4
MRNA,19.03/31,16,-142,-133,"1,806",360,"1,446",-144,-12,0.29
MRNA,18.12/31,35,-153,-127,"1,962",432,"1,530",-91,6,576
MRNA,18.09/30,42,-86,-88,"1,489",413,-757,-80,116,-9
LNT,24.09/30,"1,081",313,295,"22,829","15,861","6,968",351,-407,793
LNT,24.06/30,894,130,87,"21,836","15,045","6,791",255,-180,-17
LNT,24.03/31,"1,031",222,158,"21,248","14,431","6,817",307,-353,18
LNT,23.12/31,961,183,121,"21,237","14,460","6,777",245,-449,58
LNT,23.09/30,"1,077",322,259,"20,904","14,178","6,726",311,-470,354
LNT,23.06/30,912,217,160,"20,383","13,931","6,452",123,-219,-51
LNT,23.03/31,"1,077",222,163,"20,240","13,912","6,328",188,-263,212
LNT,22.12/31,"1,058",159,107,"20,163","13,887","6,276",1.00,-334,10
LNT,22.09/30,"1,135",309,227,"20,205","13,940","6,265",185,-229,371
LNT,22.06/30,943,212,159,"19,391","13,225","6,137",49,-147,47
LNT,22.03/31,"1,068",248,192,"18,839","12,762","6,077",251,-223,3
LNT,21.12/31,927,132,95,"18,553","12,563","5,990",105,-276,187
LNT,21.09/30,"1,024",289,259,"18,329","12,144","5,985",270,-262,0
LNT,21.06/30,817,176,146,"17,939","11,920","5,819",62,-152,88
LNT,21.03/31,901,198,174,"17,594","11,628","5,766",145,-38,-145
LNT,20.12/31,817,112,66,"17,710","11,822","5,688",65,-272,69
LNT,20.09/30,920,272,249,"17,540","11,631","5,709",117,-287,155
LNT,20.06/30,763,168,136,"17,270","11,521","5,548",159,-213,204
LNT,20.03/31,916,188,173,"16,879","11,177","5,502",160,-179,60
